domain,intent_group,intent,nn-NO,bm-NO,duration,transcription,spontaneous,channel_1,channel_2,speaker,dialect
telefoni,telefoni,skru av høyttaler,du kan slå av høgtalar på mobilen,du kan slå av høyttaler på mobilen,5.44,du kan slå av høytaler på mobilen,False,MSV20201015-0930_mix_3705149_3710589_1.wav,MSV20201015-0930_mix_3705149_3710589_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,du må skru av høgtalaren i samtalen,du må skru av høyttaleren i samtalen,4.799,du må skru av høytaleren i samtalen,False,MSV20201015-0930_mix_3710589_3715388_1.wav,MSV20201015-0930_mix_3710589_3715388_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,du skal skru av høgtalar,du skal skru av høyttaler,4.434,du skal skru av høytaler,False,MSV20201015-0930_mix_3715388_3719822_1.wav,MSV20201015-0930_mix_3715388_3719822_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalar på mobilen,ikke bruk høyttaler på mobilen,3.518,ikkje bruk høytaler på mobilen,False,MSV20201015-0930_mix_3719822_3723340_1.wav,MSV20201015-0930_mix_3719822_3723340_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalar på mobilen takk,ikke bruk høyttaler på mobilen takk,3.83,ikkje bruk høytaler på mobilen takk,False,MSV20201015-0930_mix_3727290_3731120_1.wav,MSV20201015-0930_mix_3727290_3731120_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalar på telefonen min,ikke bruk høyttaler på telefonen min,4.231,ikkje bruk høytaler på telefonen min,False,MSV20201015-0930_mix_3731120_3735351_1.wav,MSV20201015-0930_mix_3731120_3735351_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalaren i samtalen ver så snill,ikke bruk høyttaleren i samtalen vær så snill,4.564,ikkje bruk høytaleren i samtalen vær så snill,False,MSV20201015-0930_mix_3735351_3739915_1.wav,MSV20201015-0930_mix_3735351_3739915_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje ha på høgtalar,ikke ha på høyttaler,3.488,ikkje ha på høytaler,False,MSV20201015-0930_mix_3739915_3743403_1.wav,MSV20201015-0930_mix_3739915_3743403_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje ha på høgtalaren på mobilen,ikke ha på høyttaleren på mobilen,4.128,ikkje ha på høytaleren på mobilen,False,MSV20201015-0930_mix_3743403_3747531_1.wav,MSV20201015-0930_mix_3743403_3747531_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg må slutta å ha på høgtalar,jeg må slutte å ha på høyttaler,3.28,eg må slutta å ha på høytaler,False,MSV20201015-0930_mix_3747531_3750811_1.wav,MSV20201015-0930_mix_3747531_3750811_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg treng å skru av høgtalar på telefonen,jeg trenger å skru av høyttaler på telefonen,4.24,eg treng å skru av høytaler på telefonen,False,MSV20201015-0930_mix_3750811_3755051_1.wav,MSV20201015-0930_mix_3750811_3755051_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil ikkje bruka høgtalar i samtalen,jeg vil ikke bruke høyttaler i samtalen,4.146,eg vil ikkje bruka høytaler i samtalen,False,MSV20201015-0930_mix_3755051_3759197_1.wav,MSV20201015-0930_mix_3755051_3759197_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil ikkje ha på høgtalaren på mobilen,jeg vil ikke ha på høyttaleren på mobilen,3.998,eg vil ikkje ha på høytaleren på mobilen,False,MSV20201015-0930_mix_3759197_3763195_1.wav,MSV20201015-0930_mix_3759197_3763195_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil skru av høgtalar i samtalen,jeg vil skru av høyttaler i samtalen,3.792,eg vil skru av høytaler i samtalen,False,MSV20201015-0930_mix_3763195_3766987_1.wav,MSV20201015-0930_mix_3763195_3766987_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil slå av speaker phone,jeg vil slå av speaker phone,3.479,eg vil slå av speaker phone,False,MSV20201015-0930_mix_3766987_3770466_1.wav,MSV20201015-0930_mix_3766987_3770466_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,kan du skru av høgtalar,kan du skru av høyttaler,3.673,kan du skru av høytaler,False,MSV20201015-0930_mix_3770466_3774139_1.wav,MSV20201015-0930_mix_3770466_3774139_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,kan du skru av speaker på mobilen,kan du skru av speaker på mobilen,4.642,kan du skru av speaker på mobilen,False,MSV20201015-0930_mix_3774139_3778781_1.wav,MSV20201015-0930_mix_3774139_3778781_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,kan du slå av høgtalar i samtalen,kan du slå av høyttaler i samtalen,4.574,kan du slå av høytaler i samtalen,False,MSV20201015-0930_mix_3778781_3783355_1.wav,MSV20201015-0930_mix_3778781_3783355_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalar for meg,skru av høyttaler for meg,3.68,skru av høytaler for meg,False,MSV20201015-0930_mix_3783355_3787035_1.wav,MSV20201015-0930_mix_3783355_3787035_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalar på mobilen,skru av høyttaler på mobilen,4.032,skru av høytaler på mobilen,False,MSV20201015-0930_mix_3787035_3791067_1.wav,MSV20201015-0930_mix_3787035_3791067_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalaren,skru av høyttaleren,3.871,skru av høytaleren,False,MSV20201015-0930_mix_3791067_3794938_1.wav,MSV20201015-0930_mix_3791067_3794938_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalaren takk,skru av høyttaleren takk,3.799,skru av høytaleren takk,False,MSV20201015-0930_mix_3794938_3798737_1.wav,MSV20201015-0930_mix_3794938_3798737_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av speaker phone på mobiltelefonen,skru av speaker phone på mobiltelefonen,5.554,skru av speaker phone på mobiltelefonen,False,MSV20201015-0930_mix_3798737_3804291_1.wav,MSV20201015-0930_mix_3798737_3804291_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru gjerne av høgtalaren,skru gjerne av høyttaleren,4.302,skru gjerne av høytaleren,False,MSV20201015-0930_mix_3804291_3808593_1.wav,MSV20201015-0930_mix_3804291_3808593_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av høgtalar i samtalen,slå av høyttaler i samtalen,4.394,slå av høytaler i samtalen,False,MSV20201015-0930_mix_3808593_3812987_1.wav,MSV20201015-0930_mix_3808593_3812987_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av høgtalaren for meg,slå av høyttaleren for meg,3.938,slå av høytaleren for meg,False,MSV20201015-0930_mix_3812987_3816925_1.wav,MSV20201015-0930_mix_3812987_3816925_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av høgtalaren i samtalen takk,slå av høyttaleren i samtalen takk,4.29,slå av høytaleren i samtalen takk,False,MSV20201015-0930_mix_3816925_3821215_1.wav,MSV20201015-0930_mix_3816925_3821215_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ver vennleg og skru av høgtalar,vennligst skru av høyttaler,4.315,vennligst skru av høytaler,False,MSV20201015-0930_mix_3821215_3825530_1.wav,MSV20201015-0930_mix_3821215_3825530_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ver vennleg og slå av høgtalar på telefonen,vennligst slå av høyttaler på telefonen,4.833,vennligst slå av høytaler på telefonen,False,MSV20201015-0930_mix_3825530_3830363_1.wav,MSV20201015-0930_mix_3825530_3830363_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ver så snill og slutt å bruka høgtalar på mobilen,vær så snill og slutt å bruke høyttaler på mobilen,3.999,vær så snill og slutt å bruke høytaler på mobilen,False,MSV20201015-0930_mix_3830363_3834362_1.wav,MSV20201015-0930_mix_3830363_3834362_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,du kan skru av høgtalaren,du kan skru av høyttaleren,3.1,du kan skru av høytaleren,False,MSV20201014-0930_mix_2830920_2834020_1.wav,MSV20201014-0930_mix_2830920_2834020_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,du må skru av høgtalar,du må skru av høyttaler,3.414,du må skru av høytaler,False,MSV20201014-0930_mix_2834020_2837434_1.wav,MSV20201014-0930_mix_2834020_2837434_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,du må slutta å bruka høgtalar i samtalen,du må slutte å bruke høyttaler i samtalen,4.149,du må slutta å bruka høytaler i samtalen,False,MSV20201014-0930_mix_2837434_2841583_1.wav,MSV20201014-0930_mix_2837434_2841583_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalar,ikke bruk høyttaler,4.104,ikkje bruk høytaler,False,MSV20201014-0930_mix_2841583_2845687_1.wav,MSV20201014-0930_mix_2841583_2845687_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalar på mobilen er du snill,ikke bruk høyttaler på mobilen er du snill,4.443,ikkje bruk høytaler på mobilen er du snill,False,MSV20201014-0930_mix_2845687_2850130_1.wav,MSV20201014-0930_mix_2845687_2850130_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalar på telefonen,ikke bruk høyttaler på telefonen,4.429,ikkje bruk høytaler på telefonen,False,MSV20201014-0930_mix_2850130_2854559_1.wav,MSV20201014-0930_mix_2850130_2854559_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk høgtalaren i samtalen,ikke bruk høyttaleren i samtalen,4.914,ikkje bruk høytaleren i samtalen,False,MSV20201014-0930_mix_2854559_2859473_1.wav,MSV20201014-0930_mix_2854559_2859473_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje bruk speaker i samtalen,ikke bruk speaker i samtalen,4.688,ikkje bruk speaker i samtalen,False,MSV20201014-0930_mix_2859473_2864161_1.wav,MSV20201014-0930_mix_2859473_2864161_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje ha på høgtalar i samtalen,ikke ha på høyttaler i samtalen,3.407,ikkje ha på høytaler i samtalen,False,MSV20201014-0930_mix_2865426_2868833_1.wav,MSV20201014-0930_mix_2865426_2868833_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ikkje ha på speaker phone,ikke ha på speaker phone,4.079,ikkje ha på speaker phone,False,MSV20201014-0930_mix_2868833_2872912_1.wav,MSV20201014-0930_mix_2868833_2872912_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg treng å ha av høgtalaren,jeg trenger å ha av høyttaleren,4.886,eg trenger å ha av høytaleren,False,MSV20201014-0930_mix_2872912_2877798_1.wav,MSV20201014-0930_mix_2872912_2877798_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil ikkje bruka høgtalar,jeg vil ikke bruke høyttaler,4.538,eg vil ikkje bruka høytaler,False,MSV20201014-0930_mix_2877798_2882336_1.wav,MSV20201014-0930_mix_2877798_2882336_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil ikkje bruka speaker på telefonen,jeg vil ikke bruke speaker på telefonen,4.719,eg vil ikkje bruka speaker på telefonen,False,MSV20201014-0930_mix_2882336_2887055_1.wav,MSV20201014-0930_mix_2882336_2887055_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil skru av høgtalar,jeg vil skru av høyttaler,3.967,eg vil skru av høytaler,False,MSV20201014-0930_mix_2887055_2891022_1.wav,MSV20201014-0930_mix_2887055_2891022_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,eg vil skru av høgtalar på telefonen,jeg vil skru av høyttaler på telefonen,4.737,eg vil skru av høytaler på telefonen,False,MSV20201014-0930_mix_2891022_2895759_1.wav,MSV20201014-0930_mix_2891022_2895759_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,kan du ha av høgtalar,kan du ha av høyttaler,4.32,kan du ha av høytaler,False,MSV20201014-0930_mix_2895759_2900079_1.wav,MSV20201014-0930_mix_2895759_2900079_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,kan du skru av høgtalar i samtalen,kan du skru av høyttaler i samtalen,4.513,kan du skru av høytaler i samtalen,False,MSV20201014-0930_mix_2900079_2904592_1.wav,MSV20201014-0930_mix_2900079_2904592_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,kan du slutta å bruka høgtalar,kan du slutte å bruke høyttaler,4.832,kan du slutta å bruka høytaler,False,MSV20201014-0930_mix_2904592_2909424_1.wav,MSV20201014-0930_mix_2904592_2909424_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalar,skru av høyttaler,4.223,skru av høytaler,False,MSV20201014-0930_mix_2909424_2913647_1.wav,MSV20201014-0930_mix_2909424_2913647_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalar i samtalen,skru av høyttaler i samtalen,4.372,skru av høytaler i samtalen,False,MSV20201014-0930_mix_2913647_2918019_1.wav,MSV20201014-0930_mix_2913647_2918019_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalar på telefonen,skru av høyttaler på telefonen,4.333,skru av høytaler på telefonen,False,MSV20201014-0930_mix_2918019_2922352_1.wav,MSV20201014-0930_mix_2918019_2922352_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalaren i samtalen for meg,skru av høyttaleren i samtalen for meg,4.87,skru av høytaleren i samtalen for meg,False,MSV20201014-0930_mix_2922352_2927222_1.wav,MSV20201014-0930_mix_2922352_2927222_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av høgtalaren ver så snill,skru av høyttaleren vær så snill,4.297,skru av høytaleren vær så snill,False,MSV20201014-0930_mix_2927222_2931519_1.wav,MSV20201014-0930_mix_2927222_2931519_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,skru av speaker på mobiltelefonen,skru av speaker på mobiltelefonen,4.639,skru av speaker på mobiltelefonen,False,MSV20201014-0930_mix_2936384_2941023_1.wav,MSV20201014-0930_mix_2936384_2941023_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av høgtalar,slå av høyttaler,3.697,slå av høytaler,False,MSV20201014-0930_mix_2941023_2944720_1.wav,MSV20201014-0930_mix_2941023_2944720_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av høgtalar på telefonen,slå av høyttaler på telefonen,3.0,slå av høytaler på telefonen,False,MSV20201014-0930_mix_2944720_2947720_1.wav,MSV20201014-0930_mix_2944720_2947720_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av høgtalaren i samtalen,slå av høyttaleren i samtalen,3.4,slå av høytaleren i samtalen,False,MSV20201014-0930_mix_2957420_2960820_1.wav,MSV20201014-0930_mix_2957420_2960820_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av speaker på mobilen,slå av speaker på mobilen,4.31,slå av speaker på mobilen,False,MSV20201014-0930_mix_2960820_2965130_1.wav,MSV20201014-0930_mix_2960820_2965130_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ver vennleg og slutt å ha på høgtalar i samtalen,vennligst slutt å ha på høyttaler i samtalen,4.43,vennligst slutt å ha på høytaleren i samtalen,False,MSV20201014-0930_mix_2965130_2969560_1.wav,MSV20201014-0930_mix_2965130_2969560_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ver vennleg og slå av høgtalaren,vennligst slå av høyttaleren,3.74,vennligst slå av høytaleren,False,MSV20201014-0930_mix_2969560_2973300_1.wav,MSV20201014-0930_mix_2969560_2973300_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,ver så snill å skru av høgtalaren på mobiltelefonen,vær så snill å skru av høyttaleren på mobiltelefonen,6.042,vær så snill å skru av høytaleren på mobiltelefonen,False,MSV20201014-0930_mix_2973300_2979342_1.wav,MSV20201014-0930_mix_2973300_2979342_2.wav,MSV,south-west
telefoni,telefoni,skru av høyttaler,slå av høgtalaren,slå av høyttaleren,1.7,slå av høytaleren,True,KMN20211117-1300_mix_251507_253207_1.wav,KMN20211117-1300_mix_251507_253207_2.wav,KMN,mid
telefoni,telefoni,skru av høyttaler,slå av høgtalaren,slå av høyttaleren,1.5,slå tå\av høytaleren,True,KMN20211117-1300_mix_254047_255547_1.wav,KMN20211117-1300_mix_254047_255547_2.wav,KMN,mid
telefoni,telefoni,skru av kamera,du kan skru av kameraet,du kan skru av kameraet,1.57,du kan skru av kameraet ; <bn>,False,MNV20201022-0945_mix_444200_445770_1.wav,MNV20201022-0945_mix_444200_445770_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,du kan slå av kamera på mobilen,du kan slå av kamera på mobilen,2.068,du kan slå av kameraet på mobilen ; <bn>,False,MNV20201022-0945_mix_446140_448208_1.wav,MNV20201022-0945_mix_446140_448208_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,du må skru av kamera for meg,du må skru av kamera for meg,2.236,du må skru av kameraet for meg ; <bn>,False,MNV20201022-0945_mix_448208_450444_1.wav,MNV20201022-0945_mix_448208_450444_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,du må slutta å bruka video i samtalen,du må slutte å bruke video i samtalen,2.544,du må slutta å bruka video i samtalen ; <bn>,False,MNV20201022-0945_mix_450444_452988_1.wav,MNV20201022-0945_mix_450444_452988_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,ikkje bruk kamera,ikke bruk kamera,1.744,ikkje bruk kamera ; <bn>,False,MNV20201022-0945_mix_452988_454732_1.wav,MNV20201022-0945_mix_452988_454732_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,ikkje bruk kamera på mobilen,ikke bruk kamera på mobilen,2.015,ikkje bruk kamera på mobilen ; <bn>,False,MNV20201022-0945_mix_454732_456747_1.wav,MNV20201022-0945_mix_454732_456747_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,ikkje bruk kamera på telefonen,ikke bruk kamera på telefonen,2.304,ikkje bruk kamera på telefonen ; <bn>,False,MNV20201022-0945_mix_456747_459051_1.wav,MNV20201022-0945_mix_456747_459051_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,ikkje bruk kameraet i samtalen,ikke bruk kameraet i samtalen,2.176,ikkje bruk kameraet i samtalen ; <bn>,False,MNV20201022-0945_mix_459051_461227_1.wav,MNV20201022-0945_mix_459051_461227_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,ikkje bruk video,ikke bruk video,1.763,ikkje bruk video ; <bn>,False,MNV20201022-0945_mix_461227_462990_1.wav,MNV20201022-0945_mix_461227_462990_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,ikkje bruk video på mobilen,ikke bruk video på mobilen,2.476,ikkje bruk video på mobilen ; <bn>,False,MNV20201022-0945_mix_462990_465466_1.wav,MNV20201022-0945_mix_462990_465466_2.wav,MNV,north-west
telefoni,telefoni,skru av kamera,ikkje bruk video ver så snill,ikke bruk video vær så snill,2.322,ikkje bruk video ver så snill ; <bn>,False,MNV20201022-0945_mix_465466_467788_1.wav,MNV20201022-0945_mix_465466_467788_2.wav,MNV,north-west
